DATE      	TIME       	LAT     	LON      	DEPTH	MAG
2002-04-21	32:05.6	32.6911	76.9973	30	3.5
2002-04-25	26:46.2	34.3071	76.5729	10	3.6
2002-05-23	03:52.7	34.2114	76.4284	10.2	4.3
2002-05-23	24:42.4	34.2284	76.5391	35	3.8
2002-06-04	32:16.4	34.3705	76.1486	14.7	4
2002-06-19	10:19.4	29.1989	76.3383	27.2	3.9
2002-06-28	48:32.9	33.4009	76.7046	22.6	3.6
2002-09-04	11:55.6	31.3691	77.862	8	4
2002-09-04	30:36.8	31.405	77.8522	36.5	3.6
2002-09-13	39:44.8	31.4755	77.752	9	4.3
2002-09-29	03:22.0	29.9266	80.0793	16	4
2002-10-08	48:14.6	31.6172	77.3093	10.9	3.7
2002-12-15	30:09.4	28.9527	76.7583	9.4	3.6
2003-01-31	34:27.4	30.7859	78.1756	26.4	3.5
2003-02-03	02:22.3	31.9713	76.9474	14	3.6
2003-02-11	00:30.6	30.5991	76.9365	7.3	3.6
2003-02-16	41:15.4	30.8872	78.4633	10	3.8
2003-03-05	01:44.4	31.114	78.2417	65.9	3.4
2003-03-05	22:37.3	31.4217	78.6162	32	4.2
2003-03-05	24:48.5	31.3925	78.5799	32	4.1
2003-04-04	02:32.3	30.0461	80.0259	23.7	4.7
2003-04-16	54:58.2	33.6645	76.4429	31	3.7
2003-04-21	50:31.7	31.4362	77.6958	6.1	3.6
2003-04-27	17:20.8	32.8048	76.6841	7.2	3.8
2003-04-29	31:35.3	30.5217	77.6246	25.2	3.6
2003-05-27	23:29.2	30.4676	79.311	24.4	5
2003-05-27	14:59.0	30.5622	79.3244	14.6	4
2003-07-03	08:13.7	31.4369	77.8879	6.4	3.6
2003-07-07	03:05.2	34.8724	80.18	35	3.9
2003-08-28	01:53.7	29.186	76.6703	14.8	3.8
2003-08-28	45:08.4	30.2403	80.3878	11	4
2003-09-03	27:00.2	32.4392	78.313	6.7	3.9
2003-09-03	21:02.0	30.5987	80.2953	11	4.6
2003-09-13	32:59.4	28.9192	76.6638	5.2	3.5
2003-09-13	36:38.4	28.9895	76.5362	1.8	3.5
2003-09-15	28:43.8	32.7829	76.0008	28	3.6
2003-09-27	40:52.7	31.5354	76.028	15.5	4.4
2003-09-30	08:57.0	32.8766	77.2742	35	3.8
2003-11-24	47:24.1	32.4027	76.436	24.4	3.9
2003-11-27	28:56.5	32.4248	76.5601	14	3.8
2003-11-30	58:00.4	30.6486	79.2621	29.6	3.6
2003-12-02	38:41.4	31.6866	78.1732	29	3.7
2003-12-07	59:11.7	35.1258	77.5827	21	4
2003-12-12	02:54.1	30.8101	79.6426	35	4
2003-12-15	54:18.4	31.6041	78.1741	8	4.3
2003-12-15	51:53.5	31.5459	78.2791	10	4
2003-12-15	56:06.1	31.5566	78.1679	8	4.3
2003-12-21	14:04.4	32.3871	76.5212	14	3.9
2003-12-22	19:07.4	29.3233	76.4646	14.1	3.8
2004-02-20	46:33.9	34.6535	80.1491	35	3.6
