DATE      ,TIME       ,LAT     ,LON      ,DEPTH,MAG,,,,,,,,,,,,,,,,
2018-10-04,28:25.1,29.7601,88.121,35,3.8,,,,,,,,,,,,,,,,
2018-10-05,09:38.7,28.7192,81.608,35,3.8,,,,,,,,,,,,,,,,
2018-10-05,08:14.6,28.8221,81.5726,33,4.4,,,,,,,,,,,,,,,,
2018-10-05,15:05.2,28.7839,81.7082,10,4.4,,,,,,,,,,,,,,,,
2018-10-05,00:27.6,28.7953,81.5867,33,3.8,,,,,,,,,,,,,,,,
2018-10-06,07:46.6,28.8664,81.5986,33,4,,,,,,,,,,,,,,,,
2018-10-06,07:22.4,28.7752,81.4531,33,3.9,,,,,,,,,,,,,,,,
2018-10-07,39:37.7,36.8071,74.5299,100,3.7,,,,,,,,,,,,,,,,
2018-10-10,01:11.1,37.2629,71.8524,130,3.6,,,,,,,,,,,,,,,,
2018-10-16,39:44.2,29.4939,88.0071,35,3.4,,,,,,,,,,,,,,,,
2018-10-21,36:27.6,34.1029,74.3085,26,3.8,,,,,,,,,,,,,,,,
2018-10-21,25:52.1,37.1618,72.038,250,4.1,,,,,,,,,,,,,,,,
2018-10-23,30:18.0,37.2751,72.4371,10,4.5,,,,,,,,,,,,,,,,
2018-10-28,54:45.2,34.2999,78.3708,35,3.7,,,,,,,,,,,,,,,,
2018-10-29,27:54.9,34.2397,78.1714,10,4.3,,,,,,,,,,,,,,,,
2018-10-29,43:35.9,34.2345,78.1819,11,5.1,,,,,,,,,,,,,,,,
2018-10-29,56:49.8,34.1512,78.045,35,4.2,,,,,,,,,,,,,,,,
2018-10-29,02:48.8,34.071,77.926,10,3.8,,,,,,,,,,,,,,,,
2018-11-01,37:03.2,34.17,78.5494,35,3.4,,,,,,,,,,,,,,,,
2018-11-01,15:29.4,32.1922,71.9783,10,3.5,,,,,,,,,,,,,,,,
2018-11-09,55:19.3,28.5325,95.2403,35,3.8,,,,,,,,,,,,,,,,
2018-11-11,07:30.8,29.8366,80.6352,10.8,4.5,,,,,,,,,,,,,,,,
2018-11-11,50:47.1,37.4184,72.2298,200,4.2,,,,,,,,,,,,,,,,
2018-11-17,29:27.3,37.4088,72.2693,200,4,,,,,,,,,,,,,,,,
2018-11-19,24:03.5,32.5607,73.8657,35,4,,,,,,,,,,,,,,,,
2018-11-20,20:15.9,33.4134,75.8397,10,3.8,,,,,,,,,,,,,,,,
2018-11-29,55:25.4,29.8706,94.9932,35,3.6,,,,,,,,,,,,,,,,
2018-11-29,00:10.1,32.8272,78.4793,10,3.9,,,,,,,,,,,,,,,,
2018-12-01,07:26.4,27.95,92.5203,9.6,4.8,,,,,,,,,,,,,,,,
2018-12-07,11:04.5,28.489,83.3971,35,3.4,,,,,,,,,,,,,,,,
2018-12-19,33:16.2,36.5629,71.8093,124,4,,,,,,,,,,,,,,,,
2018-12-19,40:01.9,36.9935,71.9299,150,3.5,,,,,,,,,,,,,,,,
2018-12-20,17:12.4,28.9551,84.7382,35,3.8,,,,,,,,,,,,,,,,
2018-12-20,29:41.5,33.3598,76.1659,26,3.6,,,,,,,,,,,,,,,,
2018-12-21,01:58.7,34.7223,72.8905,35,3.6,,,,,,,,,,,,,,,,
2018-12-21,11:37.3,32.8371,72.7446,35,3.7,,,,,,,,,,,,,,,,
2018-12-22,21:54.4,27.7888,85.6898,14.6,4.1,,,,,,,,,,,,,,,,
2018-12-23,18:22.2,37.3762,71.9173,130,3.4,,,,,,,,,,,,,,,,
2018-12-23,17:53.8,36.3517,74.8915,10,3.6,,,,,,,,,,,,,,,,
2018-12-23,55:38.8,35.9874,74.5663,35,3.5,,,,,,,,,,,,,,,,
2018-12-26,05:44.1,37.3912,72.1761,142,3.3,,,,,,,,,,,,,,,,
2019-01-04,11:19.4,36.133,71.8367,100,4.1,,,,,,,,,,,,,,,,
2019-01-06,10:40.9,34.199,78.1416,10,4,,,,,,,,,,,,,,,,
2019-01-06,11:20.1,34.1268,78.0487,35,3.6,,,,,,,,,,,,,,,,
2019-01-10,49:26.7,27.543,86.321,12.8,3.5,,,,,,,,,,,,,,,,
2019-01-10,52:04.2,34.2442,78.1618,35,4.5,,,,,,,,,,,,,,,,
2019-01-10,21:18.2,34.1177,78.1845,35,3.7,,,,,,,,,,,,,,,,
2019-01-11,54:38.7,34.1875,77.6718,35,3.6,,,,,,,,,,,,,,,,
2019-01-12,18:27.4,34.3338,78.2705,35,3.7,,,,,,,,,,,,,,,,
2019-01-12,10:40.7,33.8488,71.9606,35,3.8,,,,,,,,,,,,,,,,
2019-01-13,13:49.1,37.4862,73.4684,10,3.8,,,,,,,,,,,,,,,,
2019-01-16,56:09.8,27.0081,88.811,28.4,3.8,,,,,,,,,,,,,,,,
2019-01-17,31:50.1,27.0953,88.9692,10,3.6,,,,,,,,,,,,,,,,
2019-01-22,45:14.7,27.1382,86.9329,12.2,4.2,,,,,,,,,,,,,,,,
2019-01-22,25:24.0,32.829,76.8059,10,3.6,,,,,,,,,,,,,,,,
2019-01-22,34:32.4,32.6488,76.4862,14,3.5,,,,,,,,,,,,,,,,
2019-01-24,12:53.5,31.8725,72.2969,35,3.8,,,,,,,,,,,,,,,,
2019-02-04,13:40.4,29.3823,87.6482,35,3.7,,,,,,,,,,,,,,,,
2019-02-05,24:35.7,32.5025,76.4603,3.3,3.8,,,,,,,,,,,,,,,,
2019-02-05,03:31.9,32.3773,76.3764,14,3.7,,,,,,,,,,,,,,,,
2019-02-05,38:33.3,35.048,74.0225,34,4.3,,,,,,,,,,,,,,,,
2019-02-05,47:06.4,35.0568,74.1699,23.7,5.7,,,,,,,,,,,,,,,,
2019-02-05,14:10.2,34.993,74.2776,34,3.6,,,,,,,,,,,,,,,,
2019-02-05,11:30.1,35.0501,74.1694,34,3.9,,,,,,,,,,,,,,,,
2019-02-06,51:35.7,29.1099,87.2679,14,3.7,,,,,,,,,,,,,,,,
2019-02-06,30:26.6,29.2076,87.4258,9.2,4,,,,,,,,,,,,,,,,
2019-02-06,30:18.6,29.302,87.468,19.6,3.7,,,,,,,,,,,,,,,,
2019-02-06,09:47.8,35.0802,74.3926,10,3.6,,,,,,,,,,,,,,,,
2019-02-07,35:49.3,29.2365,87.289,10.8,4.2,,,,,,,,,,,,,,,,
2019-02-13,05:49.2,32.3863,76.5727,2.9,3.3,,,,,,,,,,,,,,,,
2019-02-17,53:29.9,33.375,76.8073,29.8,4.1,,,,,,,,,,,,,,,,
2019-02-20,29:31.1,28.978,77.386,18.6,3.9,,,,,,,,,,,,,,,,
2019-02-22,47:20.9,32.1316,78.3979,10,3.5,,,,,,,,,,,,,,,,
2019-02-23,06:13.1,29.9561,87.2021,35,3.3,,,,,,,,,,,,,,,,
2019-02-23,07:05.0,37.158,71.9386,150,4,,,,,,,,,,,,,,,,
2019-02-26,30:38.3,27.4861,85.913,10.5,3.7,,,,,,,,,,,,,,,,
2019-03-02,58:13.4,30.4355,81.2311,35,3.8,,,,,,,,,,,,,,,,
2019-03-05,27:34.9,36.7752,72.2919,100,3.7,,,,,,,,,,,,,,,,
2019-03-07,52:34.9,29.9823,87.6246,35,3.8,,,,,,,,,,,,,,,,
2019-03-07,08:37.0,35.1616,74.3669,34,3.7,,,,,,,,,,,,,,,,
2019-03-14,09:11.6,34.9428,77.8433,10,3.5,,,,,,,,,,,,,,,,
2019-03-15,38:21.8,37.261,72.0021,200,3.8,,,,,,,,,,,,,,,,
2019-03-17,38:39.5,33.1319,74.4851,10,3.6,,,,,,,,,,,,,,,,
2019-03-20,02:54.2,35.1539,75.8529,35,3.7,,,,,,,,,,,,,,,,
2019-03-24,11:10.6,34.6931,73.4236,10,3.9,,,,,,,,,,,,,,,,
2019-03-24,00:58.6,36.4886,72.4336,63,4,,,,,,,,,,,,,,,,
2019-03-27,53:41.6,27.4579,91.4367,10,3.9,,,,,,,,,,,,,,,,
2019-03-28,11:01.4,28.6671,87.1548,4.6,4,,,,,,,,,,,,,,,,
2019-04-01,03:01.2,28.8373,81.5559,33,3.4,,,,,,,,,,,,,,,,
2019-04-02,23:19.2,37.3736,72.2229,200,3.7,,,,,,,,,,,,,,,,
2019-04-09,30:00.2,37.4053,73.1205,49.2,4,,,,,,,,,,,,,,,,
2019-04-11,16:52.7,29.553,81.7774,10,3.5,,,,,,,,,,,,,,,,
2019-04-12,03:06.8,27.4022,88.3482,14.9,3.6,,,,,,,,,,,,,,,,
2019-04-12,24:20.0,36.8771,75.807,35,4,,,,,,,,,,,,,,,,
2019-04-13,39:58.8,28.1001,85.3298,8.5,3.7,,,,,,,,,,,,,,,,
2019-04-13,36:21.1,28.6286,86.5346,57,4.2,,,,,,,,,,,,,,,,
2019-04-14,42:44.3,29.586,81.4251,27,3.9,,,,,,,,,,,,,,,,
2019-04-15,44:25.4,37.4986,71.8442,150,3.4,,,,,,,,,,,,,,,,
2019-04-16,50:46.2,28.2035,84.786,17,3.7,,,,,,,,,,,,,,,,
2019-04-16,55:48.4,37.3246,72.0686,150,3.7,,,,,,,,,,,,,,,,
2019-04-18,44:54.7,37.362,72.1686,200,3.7,,,,,,,,,,,,,,,,
2019-04-23,15:51.2,28.4416,94.52,19,5.9,,,,,,,,,,,,,,,,
2019-04-23,31:14.1,37.4011,72.2759,176,4,,,,,,,,,,,,,,,,
2019-04-24,44:30.0,27.7315,85.1341,17.6,4.6,,,,,,,,,,,,,,,,
2019-04-24,55:48.5,27.6934,85.1567,6.3,3.5,,,,,,,,,,,,,,,,
2019-04-24,07:55.2,29.4849,85.3324,11.6,3.8,,,,,,,,,,,,,,,,
2019-04-26,34:42.1,34.3271,78.7587,35,3.6,,,,,,,,,,,,,,,,
2019-04-29,32:36.0,29.4722,85.5264,10,3.9,,,,,,,,,,,,,,,,
2019-04-29,51:39.1,29.4012,90.6222,8,3.2,,,,,,,,,,,,,,,,
2019-04-30,31:55.9,29.4989,85.4329,10,4.1,,,,,,,,,,,,,,,,
2019-05-01,13:15.6,36.7124,75.5774,35,3.8,,,,,,,,,,,,,,,,
2019-05-02,40:30.4,27.8959,87.0128,18,3.4,,,,,,,,,,,,,,,,
2019-05-02,02:32.9,31.4103,77.1798,23.8,3.8,,,,,,,,,,,,,,,,
2019-05-02,55:53.4,37.4066,72.282,200,4.2,,,,,,,,,,,,,,,,
2019-05-08,56:25.1,37.4798,71.9582,10,3.7,,,,,,,,,,,,,,,,
2019-05-09,54:13.1,29.5742,94.4634,35,3.7,,,,,,,,,,,,,,,,
2019-05-11,51:01.0,28.847,81.6265,26.9,4.5,,,,,,,,,,,,,,,,
2019-05-15,25:26.8,28.0619,90.9834,35,3.6,,,,,,,,,,,,,,,,
2019-05-16,39:52.2,29.528,85.4136,3.2,3.7,,,,,,,,,,,,,,,,
2019-05-17,23:37.2,27.8453,84.8345,12.8,4.7,,,,,,,,,,,,,,,,
2019-05-17,38:44.1,30.5921,79.3054,16.9,3.6,,,,,,,,,,,,,,,,
2019-05-17,33:57.3,36.714,71.9831,35,3.5,,,,,,,,,,,,,,,,
2019-05-21,02:54.3,28.2424,84.3764,7.7,3.6,,,,,,,,,,,,,,,,
2019-05-22,59:54.5,28.9938,80.758,10,3.5,,,,,,,,,,,,,,,,
2019-05-25,23:56.9,29.5258,81.4718,27,3.9,,,,,,,,,,,,,,,,
2019-05-25,17:26.3,27.596,86.389,27.4,4.5,,,,,,,,,,,,,,,,
2019-05-30,10:24.9,29.5841,85.6166,10,3.8,,,,,,,,,,,,,,,,
2019-05-31,30:06.4,28.2486,87.751,22.9,3.8,,,,,,,,,,,,,,,,
2019-05-31,01:31.9,36.8346,75.7335,10,4.4,,,,,,,,,,,,,,,,
2019-06-01,40:28.6,37.1706,71.9065,150,3.5,,,,,,,,,,,,,,,,
2019-06-08,58:34.1,37.308,71.9941,130,4.1,,,,,,,,,,,,,,,,
2019-06-12,10:27.4,34.7608,72.8081,30.2,5,,,,,,,,,,,,,,,,
2019-06-14,37:33.9,29.4625,81.0484,10.3,3.6,,,,,,,,,,,,,,,,
2019-06-14,12:46.4,28.0236,93.2998,10,3.5,,,,,,,,,,,,,,,,
2019-06-15,47:17.6,28.918,82.2585,13.2,4,,,,,,,,,,,,,,,,
2019-06-16,39:09.9,34.7136,72.1655,31.5,4.5,,,,,,,,,,,,,,,,
2019-06-17,58:19.3,28.3482,87.1957,84.2,4.3,,,,,,,,,,,,,,,,
2019-06-20,47:51.6,28.8159,87.5127,4.4,3.7,,,,,,,,,,,,,,,,
2019-07-02,25:23.6,29.5941,80.9472,10,3.4,,,,,,,,,,,,,,,,
2019-07-02,08:30.9,27.7461,95.0083,10,4.2,,,,,,,,,,,,,,,,
2019-07-06,30:40.8,27.6728,85.4088,5.6,3.6,,,,,,,,,,,,,,,,
2019-07-06,44:26.1,33.1164,76.0674,10,4,,,,,,,,,,,,,,,,
2019-07-06,13:18.2,32.064,71.8137,10,3.7,,,,,,,,,,,,,,,,
2019-07-08,04:09.6,32.8333,78.4684,12.6,3.6,,,,,,,,,,,,,,,,
2019-07-08,38:01.8,34.8706,72.8806,24,4,,,,,,,,,,,,,,,,
2019-07-14,26:09.5,33.1931,76.2425,10,3.5,,,,,,,,,,,,,,,,
2019-07-16,24:55.9,37.3581,72.0573,150,3.5,,,,,,,,,,,,,,,,
2019-07-19,22:14.6,27.6392,92.774,13.6,5.7,,,,,,,,,,,,,,,,
2019-07-19,34:52.2,27.4128,92.9854,3.2,3.9,,,,,,,,,,,,,,,,
2019-07-19,45:14.9,27.785,92.7636,10,4,,,,,,,,,,,,,,,,
2019-07-19,52:01.9,27.6504,92.8266,17,4.6,,,,,,,,,,,,,,,,
2019-07-19,07:50.1,27.7622,92.8021,10,3.9,,,,,,,,,,,,,,,,
2019-07-19,19:54.9,27.7368,92.8314,10,3.9,,,,,,,,,,,,,,,,
2019-07-19,54:23.9,27.653,92.7559,12.1,5.4,,,,,,,,,,,,,,,,
2019-07-20,35:19.9,27.3729,92.1848,15,3.8,,,,,,,,,,,,,,,,
2019-07-21,59:53.5,37.1991,72.0427,200,4.3,,,,,,,,,,,,,,,,
2019-07-22,47:49.3,27.7418,92.842,17,3.9,,,,,,,,,,,,,,,,
2019-07-22,53:56.2,27.5253,92.2911,18,3.8,,,,,,,,,,,,,,,,
2019-07-22,22:41.2,37.4758,71.8188,130,3.5,,,,,,,,,,,,,,,,
2019-07-24,13:23.5,27.7999,86.1533,12.7,3.5,,,,,,,,,,,,,,,,
2019-07-24,17:11.8,32.7614,76.4633,15,4,,,,,,,,,,,,,,,,
2019-07-28,06:37.0,37.4032,71.8747,200,4.1,,,,,,,,,,,,,,,,
2019-07-29,33:55.7,32.8867,76.6546,43.2,4.3,,,,,,,,,,,,,,,,
2019-08-03,36:47.0,36.9605,72.2543,152,3.8,,,,,,,,,,,,,,,,
2019-08-07,47:27.5,32.3046,77.188,10,3.6,,,,,,,,,,,,,,,,
2019-08-09,41:13.2,28.3616,83.2313,10.1,4.2,,,,,,,,,,,,,,,,
2019-08-09,31:40.1,26.6638,92.5006,47,3.4,,,,,,,,,,,,,,,,
2019-08-13,50:12.3,34.6887,77.9119,50,3.7,,,,,,,,,,,,,,,,
2019-08-14,24:42.9,27.6173,86.2125,10,3.3,,,,,,,,,,,,,,,,
2019-08-17,51:55.7,29.7172,92.8072,35,3.6,,,,,,,,,,,,,,,,
2019-08-18,52:24.3,34.3917,80.1566,28,3.7,,,,,,,,,,,,,,,,
2019-08-27,57:54.3,28.9927,86.5991,32.8,4.3,,,,,,,,,,,,,,,,
2019-08-27,39:54.4,36.7092,72.5811,100,3.7,,,,,,,,,,,,,,,,
2019-08-29,27:49.9,36.788,72.8698,10,3.6,,,,,,,,,,,,,,,,
2019-09-03,59:31.4,28.516,89.8628,35,3.5,,,,,,,,,,,,,,,,
2019-09-03,32:35.9,34.3254,79.6961,35,4,,,,,,,,,,,,,,,,
2019-09-08,29:23.2,33.064,76.221,28,3.7,,,,,,,,,,,,,,,,
2019-09-08,34:34.7,33.111,76.1257,29.6,4.7,,,,,,,,,,,,,,,,
2019-09-08,56:35.4,37.3176,72.0097,200,4,,,,,,,,,,,,,,,,
2019-09-09,40:31.6,32.9907,76.1262,32.5,4.9,,,,,,,,,,,,,,,,
2019-09-11,52:20.9,30.3845,79.7467,10,3.6,,,,,,,,,,,,,,,,
2019-09-15,09:28.3,30.163,81.9674,21,4,,,,,,,,,,,,,,,,
2019-09-16,33:26.3,29.581,80.6668,19,4.4,,,,,,,,,,,,,,,,
2019-09-17,08:11.8,28.2465,84.4784,4.1,3.9,,,,,,,,,,,,,,,,
2019-09-18,53:37.9,33.5127,76.0236,26,3.5,,,,,,,,,,,,,,,,
2019-09-22,16:58.7,28.1934,84.3794,9.2,4.1,,,,,,,,,,,,,,,,
2019-09-23,36:25.6,29.4116,94.8127,10,4.2,,,,,,,,,,,,,,,,
2019-09-23,18:19.6,36.6576,75.705,35,3.8,,,,,,,,,,,,,,,,
2019-09-24,01:55.0,33.0621,73.7246,15,5.8,,,,,,,,,,,,,,,,
2019-09-24,21:59.9,33.0839,73.6135,15,3.7,,,,,,,,,,,,,,,,
2019-09-24,43:00.7,32.9311,73.6688,16,3.7,,,,,,,,,,,,,,,,
2019-09-24,35:56.0,33.0206,73.666,15,3.5,,,,,,,,,,,,,,,,
2019-09-25,29:47.2,34.4573,73.718,22,3.9,,,,,,,,,,,,,,,,
2019-09-26,04:20.5,28.2042,84.5181,3.2,4.3,,,,,,,,,,,,,,,,
2019-09-26,01:25.4,33.0556,73.6136,15,4.5,,,,,,,,,,,,,,,,
2019-09-28,58:26.3,30.0039,81.4896,6,3.8,,,,,,,,,,,,,,,,
2019-09-29,41:57.6,28.5883,82.9418,7,3.7,,,,,,,,,,,,,,,,
2019-09-29,44:08.3,37.2364,72.0229,150,3.7,,,,,,,,,,,,,,,,
2019-09-29,24:58.8,37.2888,72.3329,150,3.7,,,,,,,,,,,,,,,,
2019-10-03,02:56.2,37.3892,72.2112,193.7,4.4,,,,,,,,,,,,,,,,
2019-10-05,23:36.5,35.3142,73.0775,40,4,,,,,,,,,,,,,,,,
2019-10-06,25:55.7,32.9484,73.6994,15,3.7,,,,,,,,,,,,,,,,
2019-10-07,35:46.6,27.3897,91.3575,13.2,4.6,,,,,,,,,,,,,,,,
2019-10-08,44:40.7,33.8916,72.5186,34,4,,,,,,,,,,,,,,,,
2019-10-11,15:07.5,33.2289,73.7269,15,3.5,,,,,,,,,,,,,,,,
2019-10-12,06:13.9,29.0763,84.858,35,3.6,,,,,,,,,,,,,,,,
2019-10-13,02:42.3,37.2711,72.2412,250,4.3,,,,,,,,,,,,,,,,
2019-10-13,41:18.4,33.0071,73.6166,15,3.5,,,,,,,,,,,,,,,,
2019-10-18,32:54.3,33.1102,73.5351,42.7,4.5,,,,,,,,,,,,,,,,
2019-10-19,55:10.5,26.6402,95.0787,54.3,3.2,,,,,,,,,,,,,,,,
2019-10-27,03:22.3,37.2171,71.9431,142,4.2,,,,,,,,,,,,,,,,
2019-10-28,42:48.7,29.5728,81.7868,35,3.4,,,,,,,,,,,,,,,,
2019-10-28,00:30.6,33.1126,73.7235,10,4,,,,,,,,,,,,,,,,
2019-10-29,03:44.0,29.2234,89.1022,35,4.3,,,,,,,,,,,,,,,,
2019-10-30,04:33.6,36.8693,75.5721,10,4.2,,,,,,,,,,,,,,,,
2019-10-31,06:02.9,28.6,83.3237,12.6,4,,,,,,,,,,,,,,,,
2019-11-02,22:43.8,37.4557,72.3463,200,3.6,,,,,,,,,,,,,,,,
2019-11-05,44:08.2,37.4811,71.9005,100,4.3,,,,,,,,,,,,,,,,
2019-11-07,06:20.1,31.606,73.1123,35,3.9,,,,,,,,,,,,,,,,
2019-11-12,00:26.6,30.0051,80.2377,16.6,4.4,,,,,,,,,,,,,,,,
2019-11-13,28:54.7,34.4504,73.5005,22,3.5,,,,,,,,,,,,,,,,
2019-11-16,23:26.2,37.0167,71.8141,150,4.3,,,,,,,,,,,,,,,,
2019-11-17,46:57.9,36.5651,75.8161,35,3.8,,,,,,,,,,,,,,,,
2019-11-18,02:32.6,37.4217,71.9618,130,3.6,,,,,,,,,,,,,,,,
2019-11-19,30:56.6,29.3022,81.1505,16.9,5.3,,,,,,,,,,,,,,,,
2019-11-25,27:07.6,34.6942,73.4438,22,3.5,,,,,,,,,,,,,,,,
2019-11-27,18:32.5,28.0911,87.8829,79.6,4.4,,,,,,,,,,,,,,,,
2019-11-27,23:30.5,27.6952,85.7458,10.2,4.5,,,,,,,,,,,,,,,,
2019-11-30,14:02.2,36.9024,73.9805,100,4.2,,,,,,,,,,,,,,,,
2019-12-04,42:19.7,37.3028,71.8993,150,4.1,,,,,,,,,,,,,,,,
2019-12-04,08:48.3,35.9884,75.5092,35,3.3,,,,,,,,,,,,,,,,
2019-12-12,26:31.8,27.8733,85.597,13.6,4.1,,,,,,,,,,,,,,,,
2019-12-13,26:45.2,30.581,79.4962,17,3.8,,,,,,,,,,,,,,,,
2019-12-15,20:33.4,27.601,86.1804,1.9,3.4,,,,,,,,,,,,,,,,
2019-12-15,27:31.7,37.292,71.9339,130,3.6,,,,,,,,,,,,,,,,
2019-12-15,47:15.5,37.4682,72.1834,200,4,,,,,,,,,,,,,,,,
2019-12-19,16:21.3,34.7553,79.6864,10,4.4,,,,,,,,,,,,,,,,
2019-12-20,35:21.3,27.9285,87.8993,66.6,3.5,,,,,,,,,,,,,,,,
2019-12-20,58:26.4,37.3153,71.9605,100,4.3,,,,,,,,,,,,,,,,
2019-12-27,30:53.2,37.2946,72.0564,150,3.5,,,,,,,,,,,,,,,,
2019-12-29,57:52.2,28.7058,86.6374,84.5,3.5,,,,,,,,,,,,,,,,
2019-12-30,12:36.3,35.5864,74.5455,36,4.4,,,,,,,,,,,,,,,,
2019-12-30,18:58.5,35.5866,74.6819,22.3,5.5,,,,,,,,,,,,,,,,
2019-12-30,20:21.7,35.7391,74.8235,25,4.7,,,,,,,,,,,,,,,,
2019-12-30,28:24.8,35.6206,74.6793,10,4.3,,,,,,,,,,,,,,,,
2019-12-30,39:18.9,35.4254,74.4126,36,3.7,,,,,,,,,,,,,,,,
2019-12-30,50:00.0,35.6662,74.7797,28.3,5.2,,,,,,,,,,,,,,,,
2019-12-30,25:36.9,35.6675,75.0421,35,3.4,,,,,,,,,,,,,,,,
2019-12-30,20:16.7,35.6217,74.5375,10,4.2,,,,,,,,,,,,,,,,
2019-12-30,14:11.4,35.487,74.3905,36,3.6,,,,,,,,,,,,,,,,
2019-12-31,52:49.8,35.5991,74.6684,10,4,,,,,,,,,,,,,,,,
2019-12-31,53:32.4,35.3427,74.3086,10,3.6,,,,,,,,,,,,,,,,
2019-12-31,02:52.9,35.5154,74.5884,36,4.1,,,,,,,,,,,,,,,,
2019-12-31,28:00.9,35.4883,74.3277,36,3.6,,,,,,,,,,,,,,,,
2020-01-01,37:46.1,27.6253,92.6462,18.9,3.7,,,,,,,,,,,,,,,,
2020-01-01,52:41.0,29.2879,88.3954,35,3.8,,,,,,,,,,,,,,,,
2020-01-02,28:02.2,28.6125,91.8085,35,3.5,,,,,,,,,,,,,,,,
2020-01-02,08:49.4,32.7412,76.5482,10.5,3.4,,,,,,,,,,,,,,,,
2020-01-02,32:43.9,35.762,74.7375,35,3.9,,,,,,,,,,,,,,,,
2020-01-02,19:51.8,35.8074,74.7657,35,3.6,,,,,,,,,,,,,,,,
2020-01-03,56:47.2,28.933,91.9475,10,3.8,,,,,,,,,,,,,,,,
2020-01-04,35:40.1,28.2546,91.5697,17.9,3.3,,,,,,,,,,,,,,,,
2020-01-05,48:52.2,31.1589,76.8303,3,3.7,,,,,,,,,,,,,,,,
2020-01-07,08:34.4,37.1898,71.8909,129.7,4.4,,,,,,,,,,,,,,,,
2020-01-08,29:25.3,28.4606,91.4971,35,3.7,,,,,,,,,,,,,,,,
2020-01-11,04:43.7,33.0734,73.7471,15,4,,,,,,,,,,,,,,,,
2020-01-12,13:58.2,29.5379,81.5537,27,3.7,,,,,,,,,,,,,,,,
2020-01-12,34:17.9,29.4613,81.7105,34.7,4.3,,,,,,,,,,,,,,,,
2020-01-12,22:04.2,29.5077,81.6631,16.5,4.2,,,,,,,,,,,,,,,,
2020-01-12,25:45.8,32.326,76.3583,15.7,3.6,,,,,,,,,,,,,,,,
2020-01-12,23:55.8,35.0082,74.4632,9.3,5.1,,,,,,,,,,,,,,,,
2020-01-21,20:57.6,28.7098,91.6813,55.3,3.8,,,,,,,,,,,,,,,,
2020-01-24,48:15.0,29.4094,86.5387,4.1,3.8,,,,,,,,,,,,,,,,
2020-01-24,38:28.7,37.4357,72.583,176,3.8,,,,,,,,,,,,,,,,
2020-01-25,02:53.0,32.9939,75.927,37.1,3.6,,,,,,,,,,,,,,,,
2020-01-28,14:18.6,29.6657,81.665,27,3.8,,,,,,,,,,,,,,,,
2020-01-29,45:33.9,28.7014,91.7433,10,4.5,,,,,,,,,,,,,,,,
2020-01-29,10:46.9,33.4643,75.7422,22,3.8,,,,,,,,,,,,,,,,
2020-01-30,10:14.9,33.7779,76.3997,25,3.3,,,,,,,,,,,,,,,,
2020-02-03,11:16.1,37.4331,72.1733,200,4,,,,,,,,,,,,,,,,
2020-02-08,01:48.4,30.0955,79.9444,29.9,4.6,,,,,,,,,,,,,,,,
2020-02-14,56:41.5,27.9627,87.8533,84.4,3.1,,,,,,,,,,,,,,,,
2020-02-16,13:58.0,34.5161,77.9248,10,3.5,,,,,,,,,,,,,,,,
2020-02-17,16:29.7,35.6436,74.5594,36,4.2,,,,,,,,,,,,,,,,
2020-02-18,12:01.1,35.5746,74.4971,36,4,,,,,,,,,,,,,,,,
2020-02-25,48:41.1,37.2258,72.1329,142,4.1,,,,,,,,,,,,,,,,
2020-02-26,04:09.9,32.9883,76.2461,19.4,4.9,,,,,,,,,,,,,,,,
2020-02-27,46:45.3,33.0082,76.2131,19,3.7,,,,,,,,,,,,,,,,
2020-02-28,07:13.0,33.0121,76.2467,25,4,,,,,,,,,,,,,,,,
2020-03-01,43:36.9,31.1795,77.3343,12.7,4,,,,,,,,,,,,,,,,
2020-03-04,32:46.7,27.6125,85.7384,35,3.4,,,,,,,,,,,,,,,,
2020-03-04,42:32.7,33.3517,75.6954,10,3.8,,,,,,,,,,,,,,,,
2020-03-05,16:08.2,28.6464,87.4064,1.2,3.5,,,,,,,,,,,,,,,,
2020-03-07,58:16.7,36.8845,75.7055,10,4.5,,,,,,,,,,,,,,,,
2020-03-11,19:31.4,32.5378,78.541,10.8,3.9,,,,,,,,,,,,,,,,
2020-03-15,00:17.6,28.2296,83.6686,11.2,4.3,,,,,,,,,,,,,,,,
2020-03-18,09:13.6,34.7711,72.9334,24,3.9,,,,,,,,,,,,,,,,
2020-03-20,33:15.0,28.6056,87.3687,12.5,5.7,,,,,,,,,,,,,,,,
2020-03-21,42:46.7,37.1208,71.8572,142,3.6,,,,,,,,,,,,,,,,
2020-03-24,39:28.6,28.6765,87.3443,7.4,4,,,,,,,,,,,,,,,,
2020-03-26,04:41.8,31.7168,71.9739,10,3.8,,,,,,,,,,,,,,,,
2020-03-27,33:14.2,29.9963,87.3907,35,3.4,,,,,,,,,,,,,,,,
2020-03-27,41:17.7,32.7185,76.0965,13.3,3.3,,,,,,,,,,,,,,,,
2020-03-27,47:00.2,32.7398,76.1595,19,4.3,,,,,,,,,,,,,,,,
2020-03-27,19:41.1,32.8092,76.1597,15,3.5,,,,,,,,,,,,,,,,
2020-03-29,17:44.8,32.776,76.3426,10.3,4.3,,,,,,,,,,,,,,,,
2020-04-02,09:57.5,29.432,80.9387,17,3.9,,,,,,,,,,,,,,,,
2020-04-07,39:05.3,29.3177,95.1114,35,4.2,,,,,,,,,,,,,,,,
2020-04-07,24:15.0,37.4424,72.0303,130,3.9,,,,,,,,,,,,,,,,
