DATE      	TIME       	LAT     	LON      	DEPTH	MAG
2003-09-09	50:02.9	29.6445	81.6285	27	3.9
2003-09-21	06:10.5	28.7388	81.7303	35	3.5
2003-09-24	45:09.6	28.6654	81.701	35	4
2003-10-01	17:32.5	29.2778	81.9656	31	3.9
2003-12-11	44:07.9	30.4509	80.5358	11	4.2
2003-12-14	12:05.0	30.678	80.6054	35	3.9
2004-02-14	30:57.1	29.5163	80.7776	17	3.8
2004-02-18	38:00.2	30.6048	80.7729	35	4
2004-02-22	38:01.5	29.3661	81.1106	17	3.6
2004-03-01	58:55.5	30.695	80.4411	11	4
2004-03-11	39:40.9	30.4489	82.8269	35	3.9
2004-03-13	24:37.8	28.6928	82.3038	35	3.7
2004-04-03	51:03.6	29.4803	81.2922	33	4.1
2004-04-17	15:24.2	29.5113	80.8378	17	3.9
2004-05-29	09:38.9	28.4966	82.8156	35	3.8
2004-05-29	22:16.1	28.4629	82.7489	35	4.1
2004-05-29	06:53.0	28.4021	82.8278	35	3.8
2004-06-15	51:50.2	30.4477	81.3692	10	3.6
2004-09-06	46:37.3	31.3777	81.225	35	4.1
2004-09-09	55:47.3	29.3693	80.4374	19.2	4
2004-09-09	20:43.6	31.2466	81.5238	35	4
2004-09-12	48:06.2	29.341	81.4338	27	4.4
2004-10-26	11:32.3	30.9689	81.1072	4.6	6.1
2004-10-27	28:47.3	30.7544	81.2283	7	4.2
2004-12-05	04:42.1	30.5295	81.2646	36	4.1
2005-01-15	32:48.4	29.4139	80.9638	17	4.4
2005-01-16	43:47.2	29.575	80.649	19	4.8
2005-04-07	40:45.5	29.3495	81.6704	23.1	3.9
2005-06-24	37:04.6	29.3328	81.5353	27	3.7
2005-08-01	00:30.6	29.6643	80.7344	17	4
2005-08-21	53:34.8	30.039	80.8466	35	3.6
2005-09-07	03:11.1	29.3192	81.5587	33	3.5
2005-09-16	59:25.7	30.2392	81.6967	36	3.8
2005-10-03	18:38.9	31.0169	81.2229	7	3.7
2005-10-25	43:11.7	29.8049	81.2379	35	3.7
2005-10-25	51:24.5	30.0829	81.0925	35	4.8
2005-10-25	51:27.5	30.0739	81.163	10	3.8
2005-10-29	32:06.8	29.3635	81.5428	27	4.4
2005-10-31	51:13.2	29.5384	81.7333	28.1	4.9
2005-10-31	07:42.9	30.8169	81.9296	35	3.1
2005-11-06	36:52.7	29.7355	81.8078	21	4.8
2005-12-10	39:36.5	29.0604	82.3432	35	3.8
2005-12-12	34:13.6	29.2966	82.0234	31	4.5
2006-01-08	16:50.6	31.4412	80.5974	35	3.2
2006-02-21	59:11.7	29.263	81.4099	27	4.4
2006-02-25	51:13.9	30.4572	81.0065	35	3.2
2006-04-15	39:03.1	29.5105	81.1485	17	3.7
2006-05-05	00:28.5	29.4599	80.8658	17	4.9
2006-05-05	49:45.6	29.3099	80.8775	17	4
2006-09-19	56:44.7	29.5162	81.4951	27	4.8
2006-09-26	04:22.8	29.7739	80.5419	23	4.6
2006-10-04	34:55.9	29.7847	80.5719	23	3.9
2006-10-27	07:31.4	29.8792	80.5158	23	4
2006-11-12	46:29.8	29.6796	80.8387	17	3.8
2007-01-20	51:48.8	31.1306	82.8073	35	4.5
2007-02-12	53:55.4	29.4005	81.3499	27	3.8
2007-02-15	09:39.8	29.4417	81.4415	27	4.3
2007-03-10	25:49.2	29.3469	81.2912	27	4.3
2007-05-25	13:56.1	31.2248	82.8025	35	3.6
2007-05-25	14:29.1	31.201	82.6717	35	3.7
2007-06-20	38:03.2	30.4428	80.5729	11	3.7
2007-07-29	24:09.8	29.2965	82.1955	31	3.5
2007-08-01	17:56.7	29.1465	82.159	37.6	4.3
2007-10-18	18:58.6	29.748	82.0594	21	3.8
2008-03-02	14:00.7	29.3624	81.9707	31	4.2
2008-03-17	55:50.4	29.4456	81.4782	27	3.4
2008-03-29	11:22.3	29.8913	80.7064	23	3.9
2008-06-15	27:14.3	29.4413	81.0027	21.3	4.7
2008-06-15	35:06.5	29.5835	82.7354	35	3.6
2008-08-02	04:52.5	29.477	81.6065	27	4.1
2008-08-26	09:43.9	30.4985	82.7934	35	3.3
2008-09-03	50:32.9	30.7147	82.8365	10	3.5
2008-11-10	13:22.4	28.7588	82.0846	10	3.7
2008-12-08	59:08.3	29.9219	82.0962	14.4	5.4
2008-12-19	33:55.4	29.7755	82.0406	21	3.7
2008-12-26	43:54.3	29.8689	81.9951	21	3.8
2008-12-29	23:45.0	29.8242	82.1912	21	3.2
2009-01-23	27:17.9	28.7275	81.6594	35	4.1
2009-04-09	44:28.9	30.3712	80.4145	11	3.7
2009-06-02	36:10.6	30.4103	80.4168	11	3.6
2009-11-01	50:31.5	29.9991	82.1359	21	3.9
2009-11-08	29:36.2	30.0629	82.1895	21	3.7
2009-11-22	56:37.2	28.8355	82.1347	40	4
2009-12-16	13:00.0	29.4127	81.482	27	4.4
2010-01-11	15:14.9	29.8069	80.4693	23	3.9
2010-02-07	04:30.2	29.5963	81.3674	13.9	3.6
2010-02-25	06:19.4	29.7094	81.6654	33	4.3
2010-02-25	08:04.6	29.4466	81.5805	27	3.7
2010-03-01	53:07.7	29.5815	81.6303	27	3.7
2010-03-15	08:57.3	30.3227	81.498	36	3.3
2010-03-15	17:16.4	30.5152	81.8975	13.8	4.8
2010-03-15	23:29.5	30.7222	81.9068	35	4.1
2010-03-15	40:31.1	30.8799	82.1193	35	3.8
2010-03-20	12:53.7	28.9895	81.5818	33	3.8
2010-04-13	08:11.8	29.3846	81.3823	27	3.6
2010-06-13	31:50.9	29.4522	81.435	16.5	4.5
2010-06-13	37:59.8	29.6889	81.5679	27	4
2010-06-22	14:10.8	29.8773	80.466	17.3	5.1
2010-07-05	04:07.0	31.0445	80.4777	9.5	4.6
2010-07-06	08:23.8	29.7903	80.4282	19.4	5.2
2010-07-07	44:15.3	31.2326	80.5856	35	3.7
2010-11-25	05:33.8	28.51	82.7814	35	4.2
2010-12-05	37:06.4	29.8109	81.9554	21	3.5
2010-12-24	36:31.4	29.7392	80.4302	19	3.5
2011-01-09	48:29.4	29.4025	81.7201	27	3.5
2011-01-18	35:43.6	29.8333	81.6043	10	3.5
2011-02-17	48:39.7	29.488	81.002	17	3.6
2011-04-04	31:41.1	29.6265	80.7289	17.4	5.6
2011-04-04	42:41.1	29.5479	80.9284	17	3.6
2011-04-04	33:33.7	29.5879	80.8728	17	3.4
2011-04-05	00:45.9	29.9588	80.4896	23	3.6
2011-04-10	09:08.6	29.4556	81.1287	17	3.3
2011-04-10	43:53.1	29.7289	81.1706	17	3.5
2011-04-17	48:33.5	29.2584	81.3116	27	3.5
2011-04-21	54:10.9	29.6858	80.8277	17	3.6
2011-04-22	57:31.9	30.0637	81.2533	33	3.6
2011-05-04	57:18.4	30.2162	80.4146	23	4.6
2011-06-15	59:16.8	29.6939	81.0351	17	3.7
2011-06-23	13:46.7	29.925	80.6046	23	4
2011-08-19	52:10.6	29.613	81.4803	27	3.6
2011-08-25	01:54.3	28.4985	82.7041	10	3.9
2011-10-02	29:40.8	29.5717	81.9408	10	3.8
2011-10-22	31:31.3	30.5407	81.257	10	3.5
2011-11-03	37:20.4	29.619	80.5846	19	3.5
2012-01-11	59:42.1	28.8514	81.8361	10	3.6
2012-01-13	26:12.0	30.2621	80.4719	11	3.6
2012-01-19	46:51.0	29.4743	82.023	32.3	3.9
2012-02-26	56:52.3	29.4881	81.1457	17	3.7
2012-02-26	06:00.0	29.5294	81.1473	17	3.7
2012-02-26	08:44.5	29.6138	81.0045	17	4.2
2012-03-19	36:23.9	28.8469	82.225	35	4
2012-04-11	52:53.1	29.6531	81.4059	27	3.6
2012-06-15	15:03.1	28.6231	81.7602	35	3.5
2012-07-11	23:28.8	29.462	81.3255	27	3.9
2012-07-28	48:07.8	29.8516	80.599	23	4.4
2012-07-31	50:54.0	28.5823	82.3679	25.3	4.3
2012-07-31	58:31.9	28.6454	82.4026	32.3	4.3
2012-08-23	30:21.1	28.4196	82.6747	23.9	4.9
2012-08-24	17:14.4	28.3881	82.6375	35	3.8
2012-08-24	55:51.8	28.288	82.5855	23.5	4.3
2012-08-28	31:24.6	28.8003	82.0019	10	4
2012-08-29	54:20.8	28.444	82.7008	35	3.9
2012-08-30	11:12.4	28.7073	82.4123	13.6	3.7
2012-09-17	45:52.1	28.6765	82.3172	35	3.8
2012-11-04	13:28.0	29.5877	81.7753	31	3.4
2012-11-11	39:22.1	29.4053	81.4466	27	4.6
2012-11-12	42:26.0	29.6441	81.6883	27	3.6
2013-01-02	42:17.6	29.3814	81.1469	17	4.7
2013-01-06	47:09.8	29.0995	80.604	35	3.4
2013-01-09	44:16.9	29.7268	81.6978	15.5	5.1
2013-01-09	06:21.0	30.1675	80.5868	23	3.4
2013-01-10	16:12.4	30.0465	80.4765	23	4
2013-01-17	59:49.5	29.3514	81.433	27	3.8
2013-01-29	43:01.1	29.7321	80.653	19	3.7
2013-02-07	08:40.7	29.4716	81.009	17	3.8
2013-03-06	49:48.0	28.6657	82.2308	16.2	4.8
2013-04-25	38:41.1	29.8386	80.6561	23	3.7
2013-04-28	28:13.2	29.5272	81.3859	27	3.6
2013-05-14	13:02.1	29.7308	81.3257	10	3.6
2013-05-14	18:26.8	29.6137	82.2851	35	3.5
2013-05-14	59:20.1	29.6125	82.1282	27	4
2013-06-27	20:55.3	30.0895	80.4596	10	4.1
2013-06-28	40:48.8	28.7098	82.2897	19.7	5
2013-09-22	36:00.3	30.0174	81.6035	33	3.7
2013-10-12	43:26.0	29.9511	82.0217	21	3.6
