DATE,TIME,LAT,LON,DEPTH,MAG
12/05/2015,20:07:32,27.44,85.95,19.0,3.6
13/05/2015,01:56:31,27.58,85.98,19.0,3.6
13/05/2015,02:18:09,28.14,85.84,19.0,3.6
13/05/2015,15:51:04,27.72,85.96,19.0,3.6
13/05/2015,18:59:50,27.63,86.49,10.0,3.6
14/05/2015,15:55:08,27.68,85.77,19.0,3.6
14/05/2015,22:21:17,27.72,86.03,19.0,3.6
15/05/2015,09:24:15,27.56,86.16,23.2,3.6
16/05/2015,20:02:53,27.95,84.78,12.0,3.6
26/05/2015,01:09:53,28.53,84.57,10.0,3.6
29/05/2015,02:45:34,28.12,84.58,10.0,3.6
31/05/2015,08:09:20,28.24,84.54,10.0,3.6
15/06/2015,10:07:43,27.76,85.88,19.0,3.6
19/06/2015,20:55:39,27.92,84.62,10.0,3.6
21/06/2015,12:48:28,27.83,85.47,18.0,3.6
29/06/2015,17:49:44,27.8,85.57,18.0,3.6
13/07/2015,11:54:20,27.6,86.04,19.0,3.6
16/07/2015,23:24:50,28.3,84.69,10.0,3.6
21/07/2015,18:00:52,27.97,86.32,35.0,3.6
25/07/2015,14:19:13,27.36,86,19.0,3.6
05/08/2015,08:14:58,27.68,85.91,19.0,3.6
31/08/2015,17:48:32,28.15,85.64,18.0,3.6
01/09/2015,09:10:56,28.24,87.14,95.9,3.6
18/12/2015,16:29:03,28.39,86.74,57.0,3.6
20/12/2015,22:24:31,29.18,81.53,33.0,3.6
30/12/2015,05:50:09,27.84,85.55,18.0,3.6
06/01/2016,11:26:30,30.62,83.41,10.0,3.6
23/02/2016,03:00:48,27.47,87.13,9.9,3.6
11/03/2016,09:28:02,27.86,85.36,18.0,3.6
13/04/2016,06:06:39,28.3,87.55,35.0,3.6
10/05/2016,20:30:51,30.5,82.95,35.0,3.6
21/05/2016,18:53:09,28.33,87.92,10.0,3.6
22/05/2016,01:39:48,28.23,87.5,10.0,3.6
23/05/2016,03:03:57,28.47,87.69,50.0,3.6
25/05/2016,01:25:54,28.27,87.59,10.9,3.6
11/06/2016,21:17:46,30,80.92,10.0,3.6
05/07/2016,20:02:37,28.24,86.64,35.0,3.6
07/07/2016,08:59:42,28.44,84.75,35.0,3.6
25/08/2016,00:34:00,29.91,80.42,23.0,3.6
07/09/2016,19:39:24,28.21,85.86,19.0,3.6
09/09/2016,08:53:25,30.12,82.63,35.0,3.6
09/09/2016,09:31:39,30.31,82.88,35.0,3.6
09/09/2016,11:29:51,29.93,82.37,35.0,3.6
09/09/2016,15:02:49,30.39,82.95,35.0,3.6
10/09/2016,18:57:20,30.1,82.65,10.0,3.6
18/09/2016,17:34:58,29.98,82.5,10.0,3.6
23/09/2016,02:59:23,30.23,82.51,35.0,3.6
12/10/2016,08:29:11,27.57,85.91,0.7,3.6
03/01/2017,18:41:45,29.66,81.69,27.0,3.6
12/01/2017,23:13:48,27.89,87.69,35.0,3.6
02/02/2017,00:28:44,30.55,83.3,18.0,3.6
07/02/2017,23:38:41,27.57,86.14,19.0,3.6
08/06/2017,03:40:20,28.53,84.31,35.0,3.6
05/07/2017,19:54:18,29.15,84.09,10.0,3.6
05/08/2017,12:10:49,30.62,82.21,10.0,3.6
25/08/2017,01:56:34,28.16,86.39,35.0,3.6
15/09/2017,19:04:46,27.73,85.81,19.0,3.6
18/12/2017,11:33:45,27.88,85.64,10.0,3.6
23/12/2017,08:42:49,30.66,83.21,10.0,3.6
08/02/2018,22:25:21,30.17,87.53,35.0,3.6
28/02/2018,09:55:33,30.21,87.71,35.0,3.6
11/04/2018,00:35:02,30.37,87.98,41.0,3.6
23/04/2018,23:37:58,28.35,86.5,35.0,3.6
05/05/2018,15:04:42,28.01,87.47,10.0,3.6
11/07/2018,23:29:24,30.19,87.64,35.0,3.6
13/07/2018,03:13:14,29.51,81.41,27.0,3.6
18/07/2018,04:11:17,29.92,87.67,35.0,3.6
29/12/2018,18:51:19,30.15,87.53,35.0,3.6
27/03/2019,14:54:29,30.39,87.85,41.0,3.6
21/05/2019,18:02:54,28.24,84.37,7.7,3.6
14/06/2019,06:37:33,29.46,81.04,10.3,3.6
02/07/2019,13:10:34,30.06,87.4,35.0,3.6
06/07/2019,10:30:40,27.67,85.4,5.6,3.6
12/10/2019,09:06:13,29.07,84.85,35.0,3.6
22/04/2020,16:38:27,29.15,80.72,24.7,3.6
08/05/2020,11:15:12,28.76,86.87,35.0,3.6
29/12/2020,20:04:01,27.69,86.35,18.2,3.6
25/01/2021,04:24:39,27.94,87.71,88.5,3.6
04/02/2021,09:24:02,28.79,87.37,10.0,3.6
12/02/2021,04:53:34,28.96,86.74,48.3,3.6
22/02/2021,16:44:02,30.1,85.76,35.0,3.6
11/03/2021,23:02:12,28.22,88.02,42.2,3.6
14/07/2021,18:02:59,30.41,87.58,35.0,3.6
23/07/2021,13:11:58,27.42,86.83,9.7,3.6
02/10/2021,14:28:54,27.91,85.8,8.7,3.6
16/10/2021,22:24:32,28.09,84.93,8.9,3.6
31/10/2021,19:56:29,28.02,87.82,81.3,3.6
27/12/2021,01:59:54,28.73,87.39,2.3,3.6
05/01/2022,10:31:44,27.55,86.3,10.0,3.6
19/01/2022,07:21:26,29.76,80.87,14.2,3.6
21/01/2022,00:58:54,27.81,85.26,18.0,3.6
21/05/2022,02:45:09,28.43,86.73,78.5,3.6
18/08/2022,16:58:36,28.09,85.81,19.0,3.6
20/09/2022,21:33:50,29.15,87.73,10.0,3.6
28/10/2022,04:59:12,29.41,81.64,27.0,3.6
25/01/2023,19:23:00,29.55,81.64,49.3,3.6
05/03/2023,02:18:57,27.57,85.59,14.0,3.6
10/04/2023,03:49:09,28.26,87.36,25.1,3.6
27/04/2023,20:06:40,29.8,81.46,33.0,3.6
11/05/2023,00:45:39,29.89,80.5,10.0,3.6
20/06/2023,20:18:48,27.89,87.88,75.8,3.6
13/05/1996,02:20:47,30.04,88.08,37.0,3.7
14/05/1996,14:15:04,29.56,84.73,35.0,3.7
03/07/1996,08:29:43,30.37,88.17,37.0,3.7
07/08/1996,20:42:57,30.07,88.17,37.0,3.7
07/11/1996,16:51:54,30.07,88.07,37.0,3.7
23/11/1996,00:52:16,30.59,88,41.0,3.7
30/12/1996,15:16:32,27.17,86.54,35.0,3.7
08/01/1997,19:56:14,30.08,87.93,41.0,3.7
14/11/1997,14:37:05,30.11,88.16,38.0,3.7
18/03/1998,18:12:20,27.14,88.19,35.0,3.7
13/05/1998,11:24:41,29.54,81.94,44.6,3.7
20/07/1998,01:37:28,30.28,88.12,41.0,3.7
25/08/1998,15:27:14,30.06,88.08,37.0,3.7
13/10/1998,14:47:54,29.87,88.06,37.0,3.7
01/03/1999,10:21:22,28.13,87.11,18.0,3.7
10/04/1999,20:42:35,28.45,88.06,35.0,3.7
17/06/2001,05:57:44,30.74,80.64,35.0,3.7
18/12/2001,23:05:24,29.78,87.74,35.0,3.7
03/02/2002,16:16:07,28.77,81.5,33.0,3.7
27/03/2002,21:26:58,29.75,87.77,37.0,3.7
09/04/2002,02:01:18,30.09,88.13,37.0,3.7
04/06/2002,14:45:31,30.06,81.03,35.0,3.7
06/06/2002,01:56:17,30.6,81.31,36.0,3.7
11/06/2002,00:42:56,30.59,81.47,36.0,3.7
16/07/2002,18:39:27,27.77,87.81,48.1,3.7
19/04/2003,00:59:50,30.88,85.96,35.0,3.7
10/09/2003,16:02:11,28.16,86.95,35.0,3.7
05/11/2003,12:19:22,27.77,85.89,19.0,3.7
13/03/2004,13:24:37,28.69,82.3,35.0,3.7
12/05/2004,11:46:33,29.99,85.25,35.0,3.7
08/06/2004,15:11:30,30.06,86.72,35.0,3.7
01/07/2004,19:14:40,29.99,87.96,37.0,3.7
12/07/2004,17:58:56,30.78,84.05,26.0,3.7
30/10/2004,11:12:54,30.61,83.66,18.0,3.7
08/04/2005,22:02:41,30.46,83.65,18.0,3.7
10/04/2005,01:18:10,30.28,83.7,17.0,3.7
21/04/2005,12:18:46,30.27,83.54,17.0,3.7
24/06/2005,17:37:04,29.33,81.53,27.0,3.7
04/07/2005,23:46:06,30.23,83.58,17.0,3.7
25/10/2005,01:43:11,29.8,81.23,35.0,3.7
15/04/2006,13:39:03,29.51,81.14,17.0,3.7
29/05/2006,16:09:13,30.36,84.4,35.0,3.7
31/12/2006,00:52:11,30.06,83.71,17.0,3.7
17/04/2007,07:04:36,28.18,87.8,68.0,3.7
20/06/2007,19:38:03,30.44,80.57,11.0,3.7
07/08/2007,14:22:45,29.39,87.18,35.0,3.7
01/09/2007,01:33:15,27.87,87.86,69.9,3.7
23/02/2008,14:49:10,27.34,87.94,20.0,3.7
20/05/2008,19:10:27,28.3,83.73,35.0,3.7
07/06/2008,13:54:56,30.6,83.85,26.0,3.7
11/06/2008,03:01:52,28.38,86.87,34.0,3.7
01/08/2008,08:50:11,28.33,87.73,79.1,3.7
25/08/2008,13:47:24,30.5,83.39,18.0,3.7
25/08/2008,13:52:55,30.5,83.38,18.0,3.7
25/08/2008,14:53:49,30.67,83.15,10.0,3.7
