DATE      ,TIME       ,LAT     ,LON      ,DEPTH,MAG 
16/01/2003,23:40:11,29.1039,95.7347,40,3.6
31/01/2003,06:04:25,29.509,90.3958,8,3.8
12/03/2003,21:00:29,28.2505,94.7772,35,4
25/03/2003,18:51:27,27.2408,89.4306,41.7,4.8
28/03/2003,19:13:36,29.3579,91.9394,35,3.7
31/03/2003,05:32:05,26.7562,91.9973,10,4.1
18/04/2003,21:21:29,29.4566,92.0113,35,4.2
23/05/2003,02:27:31,27.1746,92.7562,10,4.5
25/05/2003,04:57:05,27.0915,88.9281,10,3.8
29/05/2003,00:33:26,27.1259,92.6918,35,4.3
30/05/2003,10:27:54,27.0962,92.8892,35,3.9
02/06/2003,15:14:05,27.1994,91.2582,41,3.8
28/06/2003,13:31:29,27.19,92.3924,10,3.9
26/07/2003,17:03:58,26.9929,92.0485,23,3.9
08/08/2003,09:59:27,26.7873,96.8577,18.1,4.9
18/08/2003,09:03:04,29.6016,95.5855,24.8,5.6
18/08/2003,09:37:21,29.54,95.3725,18,4
18/08/2003,09:37:25,29.2651,95.4596,18,4.5
20/08/2003,14:06:52,27.4708,92.7689,18,4
22/09/2003,09:25:17,28.5842,88.6087,10,4.1
06/10/2003,10:01:09,29.9494,95.1777,10,4.3
14/10/2003,22:56:54,27.7037,96.5195,35,3.8
29/11/2003,02:46:44,26.779,95.7141,35,3.8
08/12/2003,20:41:30,29.7779,95.5348,10,3.7
14/12/2003,13:42:02,29.494,94.7053,35,3.8
27/12/2003,14:12:09,27.2685,88.2526,20,3.9
12/01/2004,00:16:04,26.7329,92.0193,38.3,4
17/02/2004,02:04:50,27.0692,89.5203,35,3.9
28/02/2004,03:16:11,29.8587,91.8089,35,3.7
14/03/2004,13:43:00,27.6351,88.7045,22,3.6
11/04/2004,01:47:51,27.7724,93.7054,35,3.4
20/04/2004,08:17:53,28.9809,94.2802,25,4
05/05/2004,09:07:07,26.7587,91.984,40,3.5
05/06/2004,08:47:35,29.9322,89.7965,35,4.1
20/06/2004,03:17:09,26.952,95.6774,35,4.1
20/06/2004,08:34:44,27.8078,96.5293,28.6,4.5
04/08/2004,17:26:37,27.2816,96.3163,35,3.6
09/08/2004,08:18:18,27.7315,91.844,11.9,4.2
